m c sigma
0.46028013539840906 0.5027852616113617 0.9048648431783683
0.466464264697784 0.3313402599531563 0.812051689410525
0.5304062013347297 0.026347876487218702 1.0017518914748704
0.5558687296951219 -0.16129722755563614 0.8495813197866555
0.4893540879776239 0.10290974217583981 0.9070253318500858
0.5339066015777407 -0.006998678785429924 0.9955399082421347
0.4562470262513949 0.5033922667141053 0.8871100782517323
0.4614653797583088 0.4194776140678953 0.9603619252194829
0.5569811933950343 0.027730831240079912 0.9204834559473275
0.4618824981063655 0.4026796753604627 0.8176330416309703
0.513650170915984 -0.017963944829153755 0.9330869283040539
0.5253300301775943 0.2442923476453518 0.9270790455780222
0.5475911513306083 0.07851238383566983 0.8294703003271326
0.4811479502709579 0.24896326143036696 0.9883672472051414
0.5506433030708603 -0.152036939574419 0.8497743132277557
0.5454235845386728 0.01880685709065144 0.9847585693956882
0.5206587423619164 0.2780158036342657 0.8836080511062111
0.539469095551024 -0.02305399596141755 0.9914155313042999
0.5067939999682437 0.3214164843551792 0.8237117617953581
0.5594315237822339 -0.04886764136932964 0.9538714119550065
0.5349874283447407 -0.06605187676269764 0.9718371835920824
0.5518618512789766 0.026691288153561032 0.9596049041000627
0.5120637118173129 0.31196184311050157 0.9331592475825378
0.5464288678948519 0.10332629936868853 0.9324643252216227
0.5678197566845319 -0.11455760521673386 0.9178155638432296
0.5022988900708102 0.11043497597397511 0.9910453959858311
0.4661047423268999 0.2695480481038164 0.865582850080845
0.564792842987555 -0.13512256711004644 0.9324162814395064
0.4951844458608231 0.25930490745856005 0.7723383104368875
0.48416390172207896 0.3483783406990737 0.7884605433031633
0.5688941718948808 -0.14445806297753583 0.8904858357402574
0.46614485295851693 0.2657439520382643 0.8808914001136161
0.507532487223081 0.3348171922980221 0.9293285150566798
0.5280417757988163 0.1372370822371125 0.783154071514127
0.5545185093349871 0.053000725587859066 0.8890419948139078
0.5199930852817346 -0.0411793389427626 0.9381177191753107
0.48420311239912034 0.1364994493338232 0.888339612438906
0.5163000430711802 0.25655460343524306 0.8097500430935023
0.5218810222747817 -0.04369278776981922 0.9455958472166635
0.5390172967321285 0.000986339379431378 0.9923856778382352
0.5489789467056143 0.05771204554596254 0.8253256542234186
0.47065999604993586 0.4555394660972212 0.8350659409624472
0.5098815591632874 0.11297599383139545 1.0027562301190733
0.5594532722060321 -0.06579724310723956 0.8261097375058329
0.5138188698650035 0.2994203181240027 0.9342844037419534
0.5247413842444384 0.21760923782675246 0.9606323383911135
0.5402047598114287 -0.02177027032523049 0.9881963918937143
0.5046731123326785 0.021019009318009374 0.9051501046620571
0.5617018898063371 -0.03299870688871165 0.9260506783751474
0.4981911875843186 0.07280706260495506 0.8365172573918398
0.4721642557943162 0.2548703096559448 0.8276841928298566
0.4653925762859346 0.370613934905228 0.8127135693337326
0.49526051838335056 0.37515752460335783 0.9480655624684032
0.45321459575942014 0.4455177682544096 0.8633084922936933
0.4936746260837516 0.12330696744340619 0.9663029375008341
0.4839263116959537 0.18377367930126498 0.9638508076689233
0.52399550790847 0.24735870770389567 0.8540434142841745
0.49011707426802076 0.12315392116022306 0.944874786655313
0.5367755959805953 0.13868363672524797 0.9605805226504358
0.46514302863884815 0.47418719601541426 0.9287095228266282
0.49340973958432466 0.21336340126080122 0.9992332967760063
0.45432877465598237 0.4798276224242999 0.9020956160986755
0.5180221755158881 -0.04203736166536842 0.9070223579706481
0.5189203067210919 -0.01179796854218651 0.9617106500539051
0.5585555220204814 -0.061880322960432776 0.951670208586446
0.5197439402080415 0.09723968167732133 1.0029147840037533
0.5435100336142443 -0.1160302263480355 0.8350260051581568
0.5500627100933873 -0.13466133887620346 0.9379059615064036
0.46977754771844016 0.3650157124329385 0.8045084264971486
0.4965479344250318 0.06855474881204549 0.8730421130832487
0.5041258431604407 0.30429925587368256 0.8035691929040527
0.5252521079925062 0.18762682666184816 0.8006318281148951
0.45336546635872915 0.4149104856446586 0.8933140658663347
0.5136640814431059 0.2933902576359504 0.9391299126411323
0.5440169939120221 -0.010445473920472903 0.7932260752331415
0.4844761387680414 0.4365072370812513 0.8915076997618977
0.5373333187216801 0.12482236684145054 0.8122955570767891
0.4641475128789946 0.29328721319763273 0.8690398310621027
0.525504243160556 0.12397279269260641 0.7778271885343593
0.5327273412629757 0.1903001686215613 0.9295661415990093
0.522230257985833 -0.010612007322506223 0.971177018429722
0.5368768093344558 0.17375145649000467 0.9022768595979868
0.5331665705111389 0.0688292258823906 0.9936175852844448
0.5318384897125762 0.11241698611636419 0.9877303250364706
0.5471965536244616 -0.1344906734833482 0.9299452852561374
0.5436080681036883 -0.08472207377849861 0.8124822042644289
0.49999085352633876 0.1400760093945661 0.7840466384418068
0.4962863368285608 0.0699346582306335 0.8796322175226933
0.5525247081731066 -0.14238533023060418 0.9308627197487352
0.4546281560067656 0.43149382380876666 0.916987061999238
0.5439363152305949 0.10765227289655188 0.8410932024345306
0.5563049146805094 -0.15576184772987478 0.8613767861224579
0.5553469506954603 -0.13790593188570366 0.9360573279758277
0.5427730996932795 0.13083385157369598 0.8687265114011783
0.5225913354583901 0.10377782674379565 0.7734509165805328
0.4912326253665778 0.37060824347223287 0.9610014632650586
0.46475016801289526 0.3162821627424979 0.9391152908390925
0.46489283327586756 0.45865023227852575 0.8418359023574674
0.5629079574943172 -0.10936102269492887 0.9310853288519926
0.5459912724060888 -0.13642224256308566 0.9187562891057244
0.4952926580703201 0.2896811821042178 0.992212471773275
0.5590109703544963 -0.15316888458277633 0.8605484322983615
0.4806618089218803 0.18847886450941775 0.836000055856073
0.46917873646137337 0.4769353354394452 0.8888139924759637
0.5432139333776448 -0.030338299129882396 0.9795997812870799
0.4950373266112327 0.1644896248731742 0.7879130552810567
0.46951918203373844 0.4583160743917327 0.845974349902834
0.46029295020782895 0.3351540825590371 0.8712093677125932
0.5471599343402609 -0.011015116354686993 0.9740116024769137
0.5659412754791006 -0.13471019999487766 0.8948671952362064
0.46031712859125434 0.416134984714458 0.8350911236686536
0.5154224415579604 -0.025906202559155656 0.8763118803101431
0.5471682662367936 -0.07904130878000104 0.811457729316939
0.5237850782554899 0.24408610453992408 0.9208486031419083
0.4610742452635411 0.42704032884849763 0.9420603725728439
0.5380412815248741 0.06547103293045575 0.9821709006520485
0.4607548899525668 0.4803203536141387 0.8749443862254187
0.5246112726912566 0.23599420361030088 0.9271574434016201
0.550119827103617 0.005549629479188134 0.9623480677849621
0.5358343927082531 0.13253345192846 0.8139664766972523
0.4868373012426514 0.27274650679799706 0.9911722815904276
0.5198089802487372 0.04005010319670976 0.7869448695094117
0.518885059557623 0.011629167690148101 0.9719213158427081
0.5269528386319031 0.21686574337929532 0.9346834102330536
0.5491704612426334 0.06608801347895366 0.8461629942406085
0.4961007174050574 0.13062202588798577 0.8025528587489632
0.5510075313210623 0.06564526512263669 0.9050850107031155
0.507755125610239 0.24215079148059493 0.7840126070204178
0.5329688433164368 -0.04279239026436188 0.9692898246932912
0.527409059077451 0.01373536056543534 0.9860248974906127
0.5306005437914242 0.05402975038749558 0.9922522173097155
0.5109970682374813 0.16037592926335087 0.9999034243190286
0.5203792399118318 0.2677252950245994 0.8838369898200462
0.5576064823769583 -0.028815450836509715 0.8392953728082166
0.5414893160946693 -0.061206248315144984 0.9673912189840705
0.4853378503628363 0.18894920292880402 0.8119217379787922
0.5015117319502653 0.3446547890471616 0.8383585867951304
0.5626894453655207 -0.1393892667238723 0.8700595480089344
0.547839643601842 -0.008836825478559573 0.8060553331062199
0.47127956359576684 0.3393065479102373 0.8079908275288156
0.5351794833186095 -0.06845423003792805 0.8207971899401958
0.5346224079784818 0.17824486475011403 0.9113421005877089
0.5293422814437101 0.07872996082792483 0.9912895489862907
0.5049608535074919 0.0287743353161396 0.8952699982403676
0.544718995567025 0.01703325109865128 0.9719138266225122
0.502253122741713 0.30740158548231733 0.806307498232034
0.48156116802192106 0.4041165485995677 0.9503547487618175
0.4821889427244263 0.17906247385656915 0.8427873862780039
0.5371747995185492 0.1398642765083884 0.8322525970901695
0.5014923933448938 0.277471391929228 0.9838256729330774
0.5560667871921655 -0.052302323445163834 0.8278794967036303
0.46261093297182315 0.4738722434089211 0.8959996865522347
0.5344176466482483 -0.00321551764370831 0.9814869201460202
0.4579512389608775 0.3798753826637866 0.9052918265636427
0.4999749356867867 0.1163896843494081 0.9731347415102803
0.5586688147707799 -0.1306264330076632 0.9226930615904434
0.5169491258001708 0.03118004213803749 0.79974123492842
0.5392869685338141 0.1311569152255312 0.9350216819443851
0.5486487406968183 -0.06952143137441924 0.813860967750599
0.5419505569486456 -0.12056570205644102 0.9085398932068411
0.5488678863369854 -0.06937637699542298 0.9600480097831193
0.5189789567749657 0.05256421237579412 0.7865279610283884
0.5408251530253632 -0.10708527336825946 0.8472848291514523
0.515150813971797 0.016040137332014925 0.9579096691657513
0.5426513871415176 -0.1252541925547721 0.8941558942870652
0.4821374260212702 0.17434023686148237 0.8531305064805064
0.5418653815626985 -0.053698554741758775 0.8066518484604323
0.5409497414289798 -0.034712652495385576 0.8006369663687154
0.4885915995755197 0.12664167886984234 0.9080681556282899
0.4583622298455109 0.4294335701554082 0.9200304876718768
0.563331639683325 -0.07401966752784839 0.8932925739216699
0.4610227976454961 0.444676765178444 0.9248914708002998
0.45784219458433856 0.3783844244058443 0.8893581872217483
0.5154570062240338 0.06292344610508094 0.9838509883944406
0.4857200340009496 0.1423646858175318 0.8852334710338126
0.5578346753896977 -0.1419654803931265 0.9094006687259044
0.5275706538849375 -0.07272399931896212 0.8958142335032562
0.4822049601290991 0.3231855384035893 0.7931068928426109
0.49657265641742604 0.3057523981879351 0.7946873761433844
0.5503588035815933 0.058176240788376354 0.8605296341528418
0.511262296776681 0.30942906757998756 0.8714895732349297
0.4756114971627148 0.2882171750692044 0.9656869338645974
0.5351551280528903 0.10610406506241699 0.8021410156348701
0.514566574224106 -0.0153179733198896 0.8975368941778928
0.4670199040068332 0.3729246702239575 0.9530654495562528
0.5356530098310026 -0.05018500156301342 0.8108293539835704
0.5008183964656994 0.15040561804424835 0.9865642352422116
0.5059999268426654 0.2972362193654976 0.8140378601221174
0.517250398920177 -0.023508995157732082 0.8609750504427902
0.5080741909955035 0.022483806485280144 0.8562604073506737
0.5559330612992565 -0.014071953951404703 0.9313696514116616
0.5045528166242046 0.23583675079361477 0.7817197634947364
0.4636107511354679 0.3998682758945069 0.8327569524575298
0.4640298938351497 0.31619730758523623 0.8656871379124554
0.49539671177279754 0.24090058103609735 0.99066083610755
0.5311226495671174 -0.07027894062631024 0.8430342834845903
0.5017420858870224 0.30374087967135033 0.9668415926262393
0.5520819923479091 0.02973888742934827 0.8473170995059616
0.47014731442541874 0.26117872611198045 0.9085867955800065
0.47066858052282773 0.3930672049304653 0.8179726412173383
0.48329688653773073 0.3556079111859818 0.8029187409074702
0.465793523068746 0.33738587995859737 0.8348778736527203
0.5251195022594214 -0.04053061904492905 0.8343946540276841
0.5529634566388544 -0.048110736236049556 0.9510785547128608
0.4723574141027397 0.42831806879894296 0.9384628267889141
0.47349030863804553 0.23431404560970215 0.9070854665988383
0.46362712247427823 0.41630254919721876 0.9368571378858158
0.5370870144965152 0.10377700991786432 0.809957847474967
0.5221183653370108 0.05472191300878215 0.9859487617706236
0.5086104481013118 0.15083781786891404 0.777443212184574
0.4612547953667532 0.42633304610831413 0.848135361966177
0.537715014735776 -0.09876758018745702 0.9180925665337264
0.4731790707260315 0.32706114410158316 0.9631521296275541
0.47558101518013307 0.4474837755073273 0.8927517429090027
0.46326525044848077 0.36415201429864386 0.9328997890644126
0.49502700649858267 0.3586368309551915 0.830627884011208
0.4822912230617698 0.2999306858720918 0.9775771107341101
0.5102652006038275 0.07503830346169105 0.7962607741379857
0.562874767563432 -0.10325411070460921 0.8888822958812961
0.5311666643091817 -0.08060118556984897 0.8695340782370226
0.4879242488959822 0.3653489070984044 0.9578171226675269
0.5438697333314615 -0.1200098810188428 0.8685521157665071
0.5462079317643236 -0.10676011904865401 0.9332885019983901
0.4611754560382032 0.41529852853895344 0.8480652968207171
0.5228595694068195 -0.0098966058539105 0.8152230825364437
0.48805525335451994 0.21768842423139212 0.7955012893949666
0.4651294494778014 0.3236044196936856 0.9227323832708052
0.5232609150574197 -0.01723355923015668 0.9524995723827516
0.5135626108820637 0.18916585620657278 0.7829097491935338
0.502574112794272 0.06540490086913309 0.837479686353545
0.5422335612106814 -0.11029906499265651 0.8576041473562042
0.4980686764031819 0.16522221465655207 0.788578362190314
0.506857978799779 0.030496942584743447 0.9129250434615542
0.46221076863662586 0.456895429316007 0.9003915361956023
0.4738184907872445 0.3827073169932653 0.9570908172345833
0.4839140111757417 0.3252080801583088 0.9746847389425412
0.45855243424049885 0.424401636143378 0.9028436438185483
0.4773405746844892 0.43604184653095146 0.909348996626633
0.51095466642696 0.29650013746278336 0.8472269342304735
0.4772899683893549 0.2340553978534441 0.9394556768101187
0.4928917341533231 0.32398279707777533 0.9695531827722836
0.5264269860126016 0.09644023368393029 0.9852869466896885
0.5587243525785058 -0.08944922329574578 0.8498443793662102
0.5513798087988111 -0.13135103608742815 0.8708657841704235
0.4966193462204531 0.3551025533565757 0.8376863947353228
0.5193404459398474 -0.029875161117021154 0.9034561353658126
0.47155962067180873 0.2605917813785039 0.8581746774158352
0.45990080386470833 0.3822918649313225 0.8696954005179618
0.48717316912159025 0.14389088551346907 0.9069267951859286
0.47072174141536965 0.2739635776832423 0.9226467777735775
0.4730764240060051 0.30251191680585165 0.8184183444034804
0.5367447563231674 0.14434677487634584 0.8473105354929628
0.49090464708946613 0.3894113513267792 0.8607154564571062
0.465709846105161 0.4092042799220539 0.9357471206588736
0.46050165174013136 0.4410892293489663 0.9009363914689215
0.46364337418780516 0.33099072242990024 0.8711668280316058
0.4734814156659648 0.41588978404501153 0.9384041005325414
0.49735333279516436 0.13243754662407303 0.9637534375014328
0.5228647856639652 0.2182490462664175 0.9414730636238944
0.5544734770006811 -0.13224144614493705 0.8809624243664933
0.49436535638231904 0.3340034886262555 0.9591965841851963
0.5348245537666507 0.14547566217992536 0.9381073610264199
0.47627915299223056 0.22227975515593057 0.9092449867363894
0.46110734077534826 0.4374657767689216 0.9050276335433559
0.5534337491827962 -0.0024660824730429187 0.8441540950168236
0.49036484279513126 0.20555132317315516 0.9735905340737809
0.5337336692635481 0.17387368131701209 0.8765871824901832
0.5321165115145496 0.12366314663067612 0.8062862090986418
0.5309437046274827 0.12247976591963017 0.968144394526253
0.5067475349362107 0.06915476223975814 0.815853687861616
0.5373623970184862 0.04079351716094193 0.7978514203022353
0.4931107792578391 0.2610042927983196 0.9818366260958598
0.549506396645636 -0.08088659023505063 0.9421395998378224
0.4725137115788697 0.29106878029198135 0.8284047885014195
0.5282634038157348 0.038171414971383655 0.7906816092170592
0.5008137240087425 0.10742885946101 0.8118874857233273
0.4715599574235867 0.35925642008515446 0.9523011690662861
0.5471616660637288 -0.0019487612793267495 0.8164970951813767
0.4802892251091976 0.33793694916559947 0.804084856589773
0.4826979342432699 0.23878680546535058 0.8086116837561531
0.5332361513127983 -0.05906091070091413 0.8324863229865422
0.4622150785758279 0.3692565063459359 0.8601039289914174
0.5010589200360152 0.27376949398980166 0.7952168315617787
0.5052080587842882 0.0482034822296602 0.8526022721285769
0.5018794249777081 0.2718013581013592 0.9735246057074507
0.5103493903996023 0.02765669809887017 0.9289313274853355
0.5022593902701051 0.18127228922824212 0.7832415571262173
0.4966205548477453 0.09475837254169406 0.8547282702333241
0.4658292583511336 0.35456295215554867 0.8402304118708636
0.5550665564985545 -0.09369880639707273 0.925584110533439
0.5292868721074934 0.04610427473027512 0.9781518216090829
0.48812356657704226 0.29540387592041695 0.7939866472663376
0.5154775234018675 0.1130428613045229 0.9849828751032406
0.47264985037938867 0.26562325602641357 0.8485004415216111
0.4920694448838158 0.378453278355372 0.9164719955563982
0.5329435061290357 0.0680852244305683 0.7944174502141419
0.5257039944947466 -0.04713783187078446 0.9152260231617164
0.5539452743525951 -0.0581795951235804 0.9349278041735815
0.5133517952533129 0.09277493787252622 0.9795274972446164
0.5405742433497107 0.11311295322509274 0.8499293566605494
0.5425232983647346 0.020639644073627395 0.9612679185230433
0.4671918271279766 0.435798827020605 0.8572678098086172
0.5319905400459555 0.16214617112250806 0.8364008438175972
0.4863364417439495 0.2082893498141054 0.9593620542573168
0.5493995924228033 -0.050911117215372226 0.9466099839606221
0.5253104078866632 -0.04823171519601521 0.9058138028375902
0.5533986210748484 -0.09540408701154934 0.8450464203320986
0.4922050021389299 0.38359084299863255 0.8849801546107969
0.5306623896306758 0.18929642761291676 0.8938365062519453
0.5275787962200837 -0.0581241344466501 0.8965844180592704
0.4837938361306665 0.24851597973098816 0.9644282015417496
0.48217285911075297 0.3809457014815445 0.9450592416846416
0.49842205227767916 0.18781415287885306 0.7882809923803503
0.48814705679811066 0.18051610487447212 0.9496114070542734
0.4745666418148497 0.2503232479007318 0.9193071434184827
0.4880580857138559 0.35275704909785377 0.8160048945132238
0.5437901757159527 -0.1082508312473478 0.8736819366537095
0.5501983301853319 -0.060983794924776014 0.9410504159351716
0.5031533634638693 0.2625028838818948 0.9718256023541063
0.46594989288369854 0.3167534080276555 0.8822151682020886
0.4960016506872869 0.3426634207615531 0.8302875142099596
0.4665315142985499 0.4392630042343124 0.8997202798796788
0.5360686038339112 -0.03823154154318109 0.9534229204135786
0.5514624779658287 -0.05028108109909035 0.9387215994810447
0.5547508704920682 -0.11687775737049044 0.8761074543430912
0.4859233677176602 0.2230738339659335 0.8073985584237211
0.5100449251336325 0.02006921430741082 0.8821983158271783
0.46801538938981535 0.33157926729781284 0.9287477332322616
0.49443852641403807 0.11953671405531585 0.8421211181656503
0.5127293683518181 0.031189872520687167 0.8292179470936861
0.4656948923041735 0.43331106100017314 0.866210283777495
0.4615642036360571 0.3959356484377583 0.8962653760112209
0.5298179560979334 0.16779923610449243 0.9384597050813582
0.48741301662302644 0.3977372988032708 0.8930638607532897
0.5430742026728569 -0.07423893946847349 0.8320809022207948
0.46938134210299404 0.35068452404486194 0.9390623297252966
0.46537486822550267 0.3263853344130876 0.8819020299153648
0.5099069967044019 0.15193334428228722 0.9827376309652504
0.5086357188302283 0.308514191465163 0.8915084684881781
0.5348017923760402 0.14486525538543082 0.8441620103016696
0.4690145784747132 0.29094304043161356 0.8770508149215401
0.5017510794748614 0.3370817685247349 0.8648276451545376
0.5479291472834339 -0.11095642462905397 0.8712204781037616
0.5244077870198981 0.11890597789145874 0.975666486863293
0.536793281885125 -0.046497624644080915 0.8219126572719203
0.5463670074801422 0.034120858409596 0.9379424897758243
0.5295940162950286 -0.06051828129342174 0.9002357098036706
0.5270462036471757 -0.01818269027340036 0.9467235574318568
0.5188358942522536 -0.015974209321173882 0.9024980013602814
0.5227478125627847 -0.007897575204688811 0.8275062003254309
0.5370447324246742 -0.03507925506369158 0.9515840231187167
0.5258053446963519 -0.04138323394559684 0.8578503611793755
0.49909014367603394 0.1294401799221121 0.8111165558384381
0.5206495092817676 0.04267664798982862 0.8007857945488377
0.4938287409687183 0.2894216511957608 0.9687867574746991
0.5457726853613166 0.056268035648674 0.9247036288436106
0.4892351782781311 0.3844167092582924 0.9066698083116691
0.5539435117319608 -0.02094826970092667 0.9138087790666615
0.5303928336747179 0.172183588698958 0.923234619734705
0.4971586432931955 0.32371018545403585 0.8219398643952673
0.5107787040724185 0.28430181842114033 0.9218545210226835
0.5371071244229549 0.13976920136581006 0.8909177922900386
0.49389661934795387 0.259046890857455 0.7929358362848159
0.4699600379612328 0.4102680272003929 0.9218819957273687
0.4931430838974499 0.12170894171374913 0.9084423404906359
0.52323035324766 -0.03491054381395964 0.8771816255671555
0.49785190059715906 0.27350522567886815 0.969455614865173
0.5343980872517036 -0.021715341268288002 0.9540743478142987
0.5388448367603627 0.09368803575985041 0.8284463376468315
0.506194867451222 0.31666955709726174 0.8821705114844223
0.5313825126643683 0.14155625892059165 0.9454873703864988
0.46878634933302243 0.3644655802946062 0.836940700187545
0.5527859142293028 -0.02105362862859317 0.9206664618840268
0.48783537413771383 0.3478241539148961 0.817923704685577
0.4685511499019729 0.3932075712304579 0.9265978776028214
0.5472433087245938 -0.0816613701886435 0.9269325144218994
0.5078341260817788 0.07153802331786263 0.948756254250379
0.5518984567126327 -0.009181193120108233 0.9210898887602347
0.46690666721538904 0.3203435305986524 0.8781319028303072
0.479692243683052 0.2876685562860213 0.9554368842740492
0.4918651184952856 0.37015221464174486 0.8556389392894213
0.4916644938835846 0.26596639138290135 0.7949939100918864
0.496259215632726 0.17473543484475096 0.9667986046501731
0.5560209730371981 -0.036053033137492196 0.8875296629248688
0.5308955726419681 0.10761153137706314 0.8045082521721194
0.49618521596543774 0.29233855489903027 0.9639938566189612
0.5492732048615332 -0.02023748106012424 0.9364306356834884
0.5333595162781142 -0.010025864179960431 0.9566598540563997
0.4749479997017826 0.2572618607020192 0.8530612464148847
0.5458404386282022 -0.07738373035784973 0.9278223716886884
0.521514853577212 0.22977301669241657 0.91168555597346
0.5355512549713849 0.025442313717604748 0.9631730313259578
0.5088634870687548 0.29566236297808857 0.9135413530579571
0.5018891555757152 0.23594500740504598 0.9736454579174393
0.46683973963974956 0.3389291233886653 0.8591141560231856
0.5260647819385232 -0.03806844052167624 0.912060511414194
0.5542777823114803 -0.0552112705804344 0.9143162068524624
0.5491311266212238 -0.09577130198836303 0.8585298658142936
0.5343560692816316 0.032905124538818775 0.8022908872068751
0.49978040601428964 0.19142810315684677 0.9741254722278597
0.5261632116619245 0.0028532015994917614 0.81403523850126
0.5190635180853606 0.15956091123907123 0.9707657894321851
0.5339596512311056 -0.026434470025312518 0.9481476362070161
0.4784002999755562 0.26731367751951707 0.8250882637804018
0.5379857033930193 -0.07834367178790469 0.90592254520526
0.5235192849189735 0.1745042991976562 0.9534611524391483
0.5534022052784333 -0.07420551114718577 0.8557309404863533
0.4932025240549819 0.14270411531505456 0.9331087878824971
0.5422489563324353 0.026986414072292852 0.8184694337114073
0.5015213217616363 0.07314322727886902 0.8866094532076528
0.5073261641172382 0.24532084975791868 0.9623340304805822
0.4949309073645794 0.3614287417197204 0.8842219177718452
0.4871742664513248 0.24927731809703735 0.9620197305010049
0.49745115722819927 0.3376816276763468 0.9237345820020372
0.46771535664573094 0.401758703526764 0.9122403793282587
0.5167552185346346 0.21781187835788396 0.8157578240006242
0.5112347207587035 0.2720975013737781 0.8396752454557677
0.5437518475604516 -0.09362364436803206 0.8732149541092821
0.47911502091989744 0.4111330703017675 0.8909597804229984
0.547047550648288 -0.03387974738701249 0.8291903035308181
0.5441509247259874 0.04363763077304039 0.8329269198122501
0.5256615847782506 0.06134179455830724 0.968650869846049
0.4745726113143671 0.30435543371937124 0.9370538997954175
0.4688842044660049 0.3426671367494314 0.8471317718506655
0.5506257146131724 -0.029145072746470158 0.9252690276909531
0.5277588121793363 0.03591098836381823 0.9640692053633917
0.5071424677019212 0.14013024831498289 0.9716483978959127
0.4914513984219568 0.13861167251747863 0.8597085669461059
0.5266920994964323 -0.04232944552083273 0.8737915833393988
0.49287852327810716 0.15627801706661915 0.9408712719422742
0.5139553537704784 0.23920095395838636 0.9447692119548367
0.5461725291754912 0.042599800782964437 0.8469485883601264
0.507765153370502 0.07559220466591254 0.9450865561639865
0.4923820150826433 0.3691453782966123 0.8833539993141997
0.5491285445663909 -0.004429976284883841 0.925879388750616
0.5317810161508276 -0.06048288045681249 0.8887938687730155
0.5364755119313666 0.12093415759414894 0.9222682495159785
0.49212127806424666 0.13327999590843653 0.865882442614313
0.5339628782985701 -0.0308542256144666 0.9412228688811092
0.49096528186753363 0.2867671777362726 0.963027673120489
0.4884839661075665 0.3110383669793362 0.8077946497268285
0.49805838969322014 0.29690304029299686 0.9530931258446209
0.5420575735993385 0.07163174112641979 0.9258975647902137
0.5330239953144468 0.12848276327890762 0.828722512899108
0.4980144489980425 0.23241654424703206 0.7941242162679978
0.5366785548996993 0.04408373961707168 0.8095253260180948
0.5230105745498854 0.21644256191178668 0.8597616063619008
0.4942391783024524 0.24311530411096216 0.7966091026764487
0.4752183593236694 0.31865312378981336 0.8265073441581714
0.4675706682305164 0.3309645071622338 0.8853948430332039
0.46552667586927987 0.3690412239419638 0.8825464714054982
0.5226254740059336 0.2077460298663496 0.8409944923004717
0.4932411782162424 0.16694087488095466 0.8184337903804824
0.48794405516979394 0.34841985683173293 0.9401665328669664
0.4957389965467662 0.13784842083515203 0.828075750341668
0.5000182446327383 0.11379684436474591 0.939255964281222
0.49077130452400725 0.25137350981446493 0.9644786791422278
0.518342669123978 0.24330077533669847 0.862042579107667
0.4940624892571505 0.2140524459308466 0.9650310361225266
0.5015239627496021 0.0858228578496587 0.9151658832067656
0.503922061724546 0.18395440978943878 0.7920791613839271
0.5397829617721963 -0.06966695292333025 0.8509545953041471
0.47863175259655394 0.29634567440462467 0.94525341141128
0.48231797965605383 0.26008690863507056 0.8173532362434583
0.49850113572913635 0.1861343724922384 0.7976204786402499
0.5461791000990617 -0.09178607821428941 0.8813926064946843
0.548158286455051 -0.01867516483077658 0.9289853323924796
0.48838922136962365 0.24013437723642506 0.8059344594128491
0.502307365589913 0.0991462846841209 0.9363535889839959
0.4765440837107061 0.4103100085777647 0.878986689407105
0.5528609269382645 -0.08242049417279618 0.8796079619468236
0.4726987677684475 0.3355243152757512 0.8354710646360398
0.5207352122893826 0.23169053889425495 0.8898328524885648
0.5048448802269725 0.06556601284912 0.9074235182247128
0.47216304772563367 0.3271099381506155 0.8398694315949727
0.5023507355870496 0.09465405807644478 0.9312223230223137
0.5334864705770898 0.09737638339130994 0.8157729842395034
0.5194614741106105 0.1262969215318961 0.9693654172569939
0.5261254748022702 0.07391175227609637 0.965392590895695
0.5241548718871166 0.21143997096272527 0.8864094756718098
0.5050038776206364 0.2877069047543732 0.8302043190160444
0.48869443411094676 0.26354212355560147 0.960111792342897
0.5494736593939135 0.015224735883456741 0.8651641793847865
0.5231320069775903 0.17097545246570522 0.8152520713237198
0.5506540995878881 -0.08446213504457178 0.8913090513653956
0.48244034899325133 0.23788060433284208 0.9367016524004508
0.5503550002652642 -0.07636684758779921 0.8629148682687893
0.5488107911864111 -0.08501351359415454 0.8952661792586203
0.5479718110717814 -0.053663061152467995 0.8443640444898552
0.4732147053544894 0.27836206205639646 0.8874988123184324
0.5318488763133583 0.03068588688523688 0.9565959288496886
0.5417413530526344 0.05686099471488326 0.8352757964232875
0.5228282034179723 0.07294281322368779 0.7993153350175777
0.47063044912995045 0.31002249299423523 0.8969752546394407
0.5219832712161652 -0.016719881393995273 0.8920537430468032
0.48498667408513696 0.25187785506290794 0.8145901910435955
0.48324711356256045 0.25644165094058735 0.8187214299570306
0.4910237813008225 0.18962532813529753 0.9456768206244528
0.515014438523295 0.1151718079636308 0.9673753002779485
0.545157486358972 0.05894911212205578 0.8788859233236112
0.5525811945970631 -0.037669220743869136 0.8909897980151861
0.5115621732243272 0.038299014601749004 0.8516006002238109
0.4847148618281863 0.19798081492062458 0.914710093802771
0.476505236454782 0.3143076770995483 0.8287014476560488
0.4935837010155085 0.32153583910796524 0.8239221492255921
0.5515823045069395 -0.05889151638836165 0.9005390222495568
0.5195689036011448 0.13996201956570564 0.7983600856532707
0.4890818159259587 0.19594549281286655 0.8244698912541213
0.5024931266444514 0.21881333865519714 0.7970712378865521
0.5110169488565903 0.16150434961900917 0.9678431559664444
0.48683704229182106 0.37444950381204745 0.9030588560954257
0.5463905507236091 -0.06368630407167508 0.8514482720545856
0.5303544651579656 0.011042422563510623 0.9489370509164625
0.4955265212292908 0.12621648966917398 0.9115212622273814
0.5124969058076478 0.14251072392195052 0.7951683992511377
0.5356417117213613 0.017102500833134027 0.8142748780150932
0.5328480457427955 0.1265259532494114 0.929000790729062
